시점,월별,가해자음주정도별1,가해자음주정도별2,주야별,사고건수,사망자수,부상자수
2009,10월,해당 없음,해당 없음,야,8078,263,12107
2009,10월,기타불명,기타불명,주,107,0,136
2009,10월,기타불명,기타불명,야,143,5,173
2009,11월,음주상태,0.05%미만,주,17,10,23
2009,11월,음주상태,0.05%미만,야,21,10,28
2009,11월,음주운전,측정불응,주,8,0,16
2009,11월,음주운전,측정불응,야,39,0,61
2009,11월,음주운전,0.05%~0.09%,주,129,3,212
2009,11월,음주운전,0.05%~0.09%,야,370,9,633
2009,11월,음주운전,0.10%~0.14%,주,215,7,405
2009,11월,음주운전,0.10%~0.14%,야,842,13,1501
2009,11월,음주운전,0.15%~0.19%,주,129,7,215
2009,11월,음주운전,0.15%~0.19%,야,604,13,1097
2009,11월,음주운전,0.20%~0.24%,주,52,4,94
2009,11월,음주운전,0.20%~0.24%,야,159,8,266
2009,11월,음주운전,0.25%~0.29%,주,12,4,22
2009,11월,음주운전,0.25%~0.29%,야,17,0,29
2009,11월,음주운전,0.30%~0.34%,주,2,0,2
2009,11월,음주운전,0.30%~0.34%,야,5,3,7
2009,11월,음주운전,0.35%이상,주,1,0,1
2009,11월,측정불능,측정불능,주,6,0,7
2009,11월,측정불능,측정불능,야,10,1,20
2009,11월,해당 없음,해당 없음,주,9702,210,14767
2009,11월,해당 없음,해당 없음,야,7566,220,11347
2009,11월,기타불명,기타불명,주,106,0,139
2009,11월,기타불명,기타불명,야,144,0,170
2009,12월,음주상태,0.05%미만,주,16,6,31
2009,12월,음주상태,0.05%미만,야,26,7,35
2009,12월,음주운전,측정불응,주,9,0,11
2009,12월,음주운전,측정불응,야,32,1,67
2009,12월,음주운전,0.05%~0.09%,주,141,6,257
2009,12월,음주운전,0.05%~0.09%,야,432,15,829
2009,12월,음주운전,0.10%~0.14%,주,219,6,434
2009,12월,음주운전,0.10%~0.14%,야,881,12,1626
2009,12월,음주운전,0.15%~0.19%,주,124,9,202
2009,12월,음주운전,0.15%~0.19%,야,557,15,1040
2009,12월,음주운전,0.20%~0.24%,주,26,1,42
2009,12월,음주운전,0.20%~0.24%,야,124,5,241
2009,12월,음주운전,0.25%~0.29%,주,9,3,12
2009,12월,음주운전,0.25%~0.29%,야,20,2,37
2009,12월,음주운전,0.30%~0.34%,주,3,1,3
2009,12월,음주운전,0.30%~0.34%,야,7,0,12
2009,12월,음주운전,0.35%이상,야,1,0,1
2009,12월,측정불능,측정불능,주,3,0,3
2009,12월,측정불능,측정불능,야,7,0,12
2009,12월,해당 없음,해당 없음,주,9387,244,14616
2009,12월,해당 없음,해당 없음,야,7951,182,12196
2009,12월,기타불명,기타불명,주,99,1,116
2009,12월,기타불명,기타불명,야,145,1,173
2010,전체,음주상태,0.05%미만,주,176,70,282
2010,전체,음주상태,0.05%미만,야,284,110,417
2010,전체,음주운전,측정불응,주,92,0,150
2010,전체,음주운전,측정불응,야,428,2,726
2010,전체,음주운전,0.05%~0.09%,주,1455,37,2663
2010,전체,음주운전,0.05%~0.09%,야,4272,116,7588
2010,전체,음주운전,0.10%~0.14%,주,2083,44,3695
2010,전체,음주운전,0.10%~0.14%,야,8833,183,15998
2010,전체,음주운전,0.15%~0.19%,주,1536,31,2827
2010,전체,음주운전,0.15%~0.19%,야,6610,186,11973
2010,전체,음주운전,0.20%~0.24%,주,599,30,1001
2010,전체,음주운전,0.20%~0.24%,야,2037,99,3554
2010,전체,음주운전,0.25%~0.29%,주,210,16,313
2010,전체,음주운전,0.25%~0.29%,야,358,29,642
2010,전체,음주운전,0.30%~0.34%,주,45,5,83
2010,전체,음주운전,0.30%~0.34%,야,59,2,114
2010,전체,음주운전,0.35%이상,주,8,1,11
2010,전체,음주운전,0.35%이상,야,16,0,26
2010,전체,측정불능,측정불능,주,31,4,51
2010,전체,측정불능,측정불능,야,87,11,138
2010,전체,해당 없음,해당 없음,주,108061,2264,166064
2010,전체,해당 없음,해당 없음,야,86386,2234,130400
2010,전체,기타불명,기타불명,주,1423,7,1623
2010,전체,기타불명,기타불명,야,1789,24,2119
2010,1월,음주상태,0.05%미만,주,13,3,27
2010,1월,음주상태,0.05%미만,야,17,4,28
2010,1월,음주운전,측정불응,주,6,0,10
2010,1월,음주운전,측정불응,야,42,0,69
2010,1월,음주운전,0.05%~0.09%,주,110,2,216
2010,1월,음주운전,0.05%~0.09%,야,447,16,830
2010,1월,음주운전,0.10%~0.14%,주,179,3,341
2010,1월,음주운전,0.10%~0.14%,야,833,9,1552
2010,1월,음주운전,0.15%~0.19%,주,86,1,149
2010,1월,음주운전,0.15%~0.19%,야,405,13,762
2010,1월,음주운전,0.20%~0.24%,주,35,6,61
2010,1월,음주운전,0.20%~0.24%,야,86,8,140
2010,1월,음주운전,0.25%~0.29%,주,8,1,16
2010,1월,음주운전,0.25%~0.29%,야,21,4,34
2010,1월,음주운전,0.30%~0.34%,주,1,0,4
2010,1월,음주운전,0.30%~0.34%,야,1,0,2
2010,1월,측정불능,측정불능,주,1,0,1
2010,1월,측정불능,측정불능,야,6,0,12
2010,1월,해당 없음,해당 없음,주,7875,170,12590
2010,1월,해당 없음,해당 없음,야,6751,196,10577
2010,1월,기타불명,기타불명,주,78,1,87
2010,1월,기타불명,기타불명,야,123,1,147
2010,2월,음주상태,0.05%미만,주,6,1,10
2010,2월,음주상태,0.05%미만,야,11,5,13
2010,2월,음주운전,측정불응,주,7,0,9
2010,2월,음주운전,측정불응,야,29,0,49
2010,2월,음주운전,0.05%~0.09%,주,84,7,155
2010,2월,음주운전,0.05%~0.09%,야,370,4,694
2010,2월,음주운전,0.10%~0.14%,주,151,3,298
2010,2월,음주운전,0.10%~0.14%,야,771,21,1414
2010,2월,음주운전,0.15%~0.19%,주,92,2,170
2010,2월,음주운전,0.15%~0.19%,야,394,13,691
2010,2월,음주운전,0.20%~0.24%,주,20,0,38
2010,2월,음주운전,0.20%~0.24%,야,86,7,136
2010,2월,음주운전,0.25%~0.29%,주,5,0,5
2010,2월,음주운전,0.25%~0.29%,야,21,3,31
2010,2월,음주운전,0.30%~0.34%,야,4,0,9
2010,2월,음주운전,0.35%이상,주,1,0,2
2010,2월,측정불능,측정불능,주,2,0,3
2010,2월,측정불능,측정불능,야,3,1,2
2010,2월,해당 없음,해당 없음,주,7523,145,11860
2010,2월,해당 없음,해당 없음,야,6003,193,9117
2010,2월,기타불명,기타불명,주,88,0,99
2010,2월,기타불명,기타불명,야,132,1,163
2010,3월,음주상태,0.05%미만,주,9,1,10
2010,3월,음주상태,0.05%미만,야,20,2,39
2010,3월,음주운전,측정불응,주,7,0,19
2010,3월,음주운전,측정불응,야,36,0,59
2010,3월,음주운전,0.05%~0.09%,주,133,4,237
2010,3월,음주운전,0.05%~0.09%,야,344,6,629
2010,3월,음주운전,0.10%~0.14%,주,173,3,283
2010,3월,음주운전,0.10%~0.14%,야,712,15,1281
2010,3월,음주운전,0.15%~0.19%,주,123,3,232
2010,3월,음주운전,0.15%~0.19%,야,489,12,854
2010,3월,음주운전,0.20%~0.24%,주,41,2,67
2010,3월,음주운전,0.20%~0.24%,야,140,14,227
2010,3월,음주운전,0.25%~0.29%,주,8,0,12
2010,3월,음주운전,0.25%~0.29%,야,16,3,37
2010,3월,음주운전,0.30%~0.34%,주,3,1,6
2010,3월,음주운전,0.30%~0.34%,야,2,0,2
2010,3월,음주운전,0.35%이상,주,2,1,3
2010,3월,측정불능,측정불능,야,6,0,9
2010,3월,해당 없음,해당 없음,주,8404,157,12810
2010,3월,해당 없음,해당 없음,야,6879,170,10245
2010,3월,기타불명,기타불명,주,108,0,124
2010,3월,기타불명,기타불명,야,146,2,165
2010,4월,음주상태,0.05%미만,주,12,4,20
2010,4월,음주상태,0.05%미만,야,24,16,47
2010,4월,음주운전,측정불응,주,6,0,7
2010,4월,음주운전,측정불응,야,44,0,71
2010,4월,음주운전,0.05%~0.09%,주,109,1,205
2010,4월,음주운전,0.05%~0.09%,야,334,12,606
2010,4월,음주운전,0.10%~0.14%,주,143,6,240
2010,4월,음주운전,0.10%~0.14%,야,754,14,1388
2010,4월,음주운전,0.15%~0.19%,주,122,4,229
2010,4월,음주운전,0.15%~0.19%,야,589,11,1094
2010,4월,음주운전,0.20%~0.24%,주,41,4,60
2010,4월,음주운전,0.20%~0.24%,야,137,10,242
2010,4월,음주운전,0.25%~0.29%,주,17,2,19
2010,4월,음주운전,0.25%~0.29%,야,23,2,59
2010,4월,음주운전,0.30%~0.34%,주,1,0,2
2010,4월,음주운전,0.30%~0.34%,야,6,0,9
2010,4월,음주운전,0.35%이상,야,2,0,2
2010,4월,측정불능,측정불능,주,2,1,2
2010,4월,측정불능,측정불능,야,7,0,11
2010,4월,해당 없음,해당 없음,주,8699,171,13016
2010,4월,해당 없음,해당 없음,야,7050,135,10553
2010,4월,기타불명,기타불명,주,122,0,138
2010,4월,기타불명,기타불명,야,142,2,171
2010,5월,음주상태,0.05%미만,주,14,10,16
2010,5월,음주상태,0.05%미만,야,22,11,28
2010,5월,음주운전,측정불응,주,5,0,6
2010,5월,음주운전,측정불응,야,34,0,60
2010,5월,음주운전,0.05%~0.09%,주,132,1,220
2010,5월,음주운전,0.05%~0.09%,야,331,7,593
2010,5월,음주운전,0.10%~0.14%,주,177,8,309
2010,5월,음주운전,0.10%~0.14%,야,681,10,1233
2010,5월,음주운전,0.15%~0.19%,주,160,4,295
2010,5월,음주운전,0.15%~0.19%,야,648,18,1195
2010,5월,음주운전,0.20%~0.24%,주,60,1,89
2010,5월,음주운전,0.20%~0.24%,야,229,12,388
2010,5월,음주운전,0.25%~0.29%,주,19,0,27
2010,5월,음주운전,0.25%~0.29%,야,43,3,76
2010,5월,음주운전,0.30%~0.34%,주,4,1,7
2010,5월,음주운전,0.30%~0.34%,야,7,0,10
2010,5월,음주운전,0.35%이상,주,2,0,2
2010,5월,음주운전,0.35%이상,야,3,0,5
2010,5월,측정불능,측정불능,주,3,0,6
2010,5월,측정불능,측정불능,야,4,0,6
2010,5월,해당 없음,해당 없음,주,9940,188,15357
2010,5월,해당 없음,해당 없음,야,7567,169,11272
2010,5월,기타불명,기타불명,주,134,0,149
2010,5월,기타불명,기타불명,야,153,4,172
2010,6월,음주상태,0.05%미만,주,9,5,9
2010,6월,음주상태,0.05%미만,야,26,10,38
2010,6월,음주운전,측정불응,주,11,0,15
2010,6월,음주운전,측정불응,야,36,0,63
2010,6월,음주운전,0.05%~0.09%,주,107,4,178
2010,6월,음주운전,0.05%~0.09%,야,264,8,423
2010,6월,음주운전,0.10%~0.14%,주,158,2,266
2010,6월,음주운전,0.10%~0.14%,야,580,14,1013
2010,6월,음주운전,0.15%~0.19%,주,133,2,224
2010,6월,음주운전,0.15%~0.19%,야,509,21,910
2010,6월,음주운전,0.20%~0.24%,주,66,4,99
2010,6월,음주운전,0.20%~0.24%,야,231,6,437
2010,6월,음주운전,0.25%~0.29%,주,34,4,47
2010,6월,음주운전,0.25%~0.29%,야,48,3,78
2010,6월,음주운전,0.30%~0.34%,주,8,0,13
2010,6월,음주운전,0.30%~0.34%,야,7,0,13
2010,6월,음주운전,0.35%이상,야,2,0,3
2010,6월,측정불능,측정불능,주,2,0,3
2010,6월,측정불능,측정불능,야,9,3,16
2010,6월,해당 없음,해당 없음,주,9248,198,13645
2010,6월,해당 없음,해당 없음,야,7179,186,10547
2010,6월,기타불명,기타불명,주,123,1,134
2010,6월,기타불명,기타불명,야,120,3,137
2010,7월,음주상태,0.05%미만,주,22,9,46
2010,7월,음주상태,0.05%미만,야,28,13,39
2010,7월,음주운전,측정불응,주,8,0,13
2010,7월,음주운전,측정불응,야,32,0,59
2010,7월,음주운전,0.05%~0.09%,주,119,2,203
2010,7월,음주운전,0.05%~0.09%,야,282,9,510
2010,7월,음주운전,0.10%~0.14%,주,132,1,222
2010,7월,음주운전,0.10%~0.14%,야,572,11,1057
2010,7월,음주운전,0.15%~0.19%,주,131,3,238
2010,7월,음주운전,0.15%~0.19%,야,620,16,1120
2010,7월,음주운전,0.20%~0.24%,주,70,4,124
2010,7월,음주운전,0.20%~0.24%,야,235,6,400
2010,7월,음주운전,0.25%~0.29%,주,28,1,48
2010,7월,음주운전,0.25%~0.29%,야,45,3,79
2010,7월,음주운전,0.30%~0.34%,주,11,0,22
2010,7월,음주운전,0.30%~0.34%,야,6,0,10
2010,7월,음주운전,0.35%이상,야,2,0,6
2010,7월,측정불능,측정불능,주,3,0,7
2010,7월,측정불능,측정불능,야,6,0,8
2010,7월,해당 없음,해당 없음,주,9150,185,14117
2010,7월,해당 없음,해당 없음,야,7202,186,10943
2010,7월,기타불명,기타불명,주,122,0,145
2010,7월,기타불명,기타불명,야,139,4,161
2010,8월,음주상태,0.05%미만,주,22,8,30
2010,8월,음주상태,0.05%미만,야,29,4,37
2010,8월,음주운전,측정불응,주,13,0,24
2010,8월,음주운전,측정불응,야,46,1,65
2010,8월,음주운전,0.05%~0.09%,주,111,2,248
2010,8월,음주운전,0.05%~0.09%,야,296,3,494
2010,8월,음주운전,0.10%~0.14%,주,175,5,329
2010,8월,음주운전,0.10%~0.14%,야,633,19,1099
2010,8월,음주운전,0.15%~0.19%,주,145,4,299
2010,8월,음주운전,0.15%~0.19%,야,577,14,1070
2010,8월,음주운전,0.20%~0.24%,주,64,0,131
2010,8월,음주운전,0.20%~0.24%,야,208,4,404
2010,8월,음주운전,0.25%~0.29%,주,25,3,31
2010,8월,음주운전,0.25%~0.29%,야,38,1,55
2010,8월,음주운전,0.30%~0.34%,주,1,0,1
2010,8월,음주운전,0.30%~0.34%,야,2,0,3
2010,8월,음주운전,0.35%이상,주,2,0,3
2010,8월,음주운전,0.35%이상,야,1,0,1
2010,8월,측정불능,측정불능,주,3,1,5
2010,8월,측정불능,측정불능,야,9,2,12
2010,8월,해당 없음,해당 없음,주,9343,165,15106
2010,8월,해당 없음,해당 없음,야,7354,171,11241
2010,8월,기타불명,기타불명,주,104,0,122
2010,8월,기타불명,기타불명,야,182,3,222
2010,9월,음주상태,0.05%미만,주,18,8,31
2010,9월,음주상태,0.05%미만,야,22,8,24
2010,9월,음주운전,측정불응,주,11,0,15
2010,9월,음주운전,측정불응,야,23,0,40
2010,9월,음주운전,0.05%~0.09%,주,124,4,244
2010,9월,음주운전,0.05%~0.09%,야,358,13,613
2010,9월,음주운전,0.10%~0.14%,주,189,3,342
2010,9월,음주운전,0.10%~0.14%,야,691,20,1240
2010,9월,음주운전,0.15%~0.19%,주,141,1,246
2010,9월,음주운전,0.15%~0.19%,야,600,21,1102
2010,9월,음주운전,0.20%~0.24%,주,66,1,112
2010,9월,음주운전,0.20%~0.24%,야,224,5,377
2010,9월,음주운전,0.25%~0.29%,주,24,1,35
2010,9월,음주운전,0.25%~0.29%,야,42,1,81
2010,9월,음주운전,0.30%~0.34%,주,5,0,16
2010,9월,음주운전,0.30%~0.34%,야,11,1,16
2010,9월,음주운전,0.35%이상,야,2,0,3
2010,9월,측정불능,측정불능,주,7,0,12
2010,9월,측정불능,측정불능,야,9,1,18
2010,9월,해당 없음,해당 없음,주,9150,168,14320
2010,9월,해당 없음,해당 없음,야,7419,178,11241
2010,9월,기타불명,기타불명,주,129,0,140
2010,9월,기타불명,기타불명,야,174,2,202
2010,10월,음주상태,0.05%미만,주,13,7,27
2010,10월,음주상태,0.05%미만,야,37,13,56
2010,10월,음주운전,측정불응,주,5,0,13
2010,10월,음주운전,측정불응,야,44,1,73
2010,10월,음주운전,0.05%~0.09%,주,156,4,255
2010,10월,음주운전,0.05%~0.09%,야,403,17,670
2010,10월,음주운전,0.10%~0.14%,주,188,2,336
2010,10월,음주운전,0.10%~0.14%,야,820,17,1504
2010,10월,음주운전,0.15%~0.19%,주,150,4,294
2010,10월,음주운전,0.15%~0.19%,야,655,15,1154
2010,10월,음주운전,0.20%~0.24%,주,60,4,98
2010,10월,음주운전,0.20%~0.24%,야,189,10,325
2010,10월,음주운전,0.25%~0.29%,주,18,2,29
2010,10월,음주운전,0.25%~0.29%,야,23,0,45
2010,10월,음주운전,0.30%~0.34%,주,4,0,5
2010,10월,음주운전,0.30%~0.34%,야,6,0,27
2010,10월,음주운전,0.35%이상,주,1,0,1
2010,10월,음주운전,0.35%이상,야,2,0,3
2010,10월,측정불능,측정불능,주,3,2,2
2010,10월,측정불능,측정불능,야,8,3,10
2010,10월,해당 없음,해당 없음,주,10149,252,15317
2010,10월,해당 없음,해당 없음,야,8348,263,12691
2010,10월,기타불명,기타불명,주,139,2,166
2010,10월,기타불명,기타불명,야,154,1,181
2010,11월,음주상태,0.05%미만,주,20,7,28
2010,11월,음주상태,0.05%미만,야,28,13,44
2010,11월,음주운전,측정불응,주,5,0,7
2010,11월,음주운전,측정불응,야,27,0,59
2010,11월,음주운전,0.05%~0.09%,주,135,3,271
2010,11월,음주운전,0.05%~0.09%,야,415,10,758
2010,11월,음주운전,0.10%~0.14%,주,209,4,388
2010,11월,음주운전,0.10%~0.14%,야,871,18,1538
2010,11월,음주운전,0.15%~0.19%,주,133,3,241
2010,11월,음주운전,0.15%~0.19%,야,595,21,1051
2010,11월,음주운전,0.20%~0.24%,주,50,2,76
2010,11월,음주운전,0.20%~0.24%,야,137,6,229
2010,11월,음주운전,0.25%~0.29%,주,17,2,30
2010,11월,음주운전,0.25%~0.29%,야,23,2,35
2010,11월,음주운전,0.30%~0.34%,주,4,1,5
2010,11월,음주운전,0.30%~0.34%,야,4,0,9
2010,11월,음주운전,0.35%이상,야,2,0,3
2010,11월,측정불능,측정불능,주,3,0,6
2010,11월,측정불능,측정불능,야,14,1,24
2010,11월,해당 없음,해당 없음,주,9869,253,14597
2010,11월,해당 없음,해당 없음,야,7393,193,11130
2010,11월,기타불명,기타불명,주,143,1,160
2010,11월,기타불명,기타불명,야,174,1,218
2010,12월,음주상태,0.05%미만,주,18,7,28
2010,12월,음주상태,0.05%미만,야,20,11,24
2010,12월,음주운전,측정불응,주,8,0,12
2010,12월,음주운전,측정불응,야,35,0,59
2010,12월,음주운전,0.05%~0.09%,주,135,3,231
2010,12월,음주운전,0.05%~0.09%,야,428,11,768
2010,12월,음주운전,0.10%~0.14%,주,209,4,341
2010,12월,음주운전,0.10%~0.14%,야,915,15,1679
2010,12월,음주운전,0.15%~0.19%,주,120,0,210
2010,12월,음주운전,0.15%~0.19%,야,529,11,970
2010,12월,음주운전,0.20%~0.24%,주,26,2,46
2010,12월,음주운전,0.20%~0.24%,야,135,11,249
2010,12월,음주운전,0.25%~0.29%,주,7,0,14
2010,12월,음주운전,0.25%~0.29%,야,15,4,32
2010,12월,음주운전,0.30%~0.34%,주,3,2,2
2010,12월,음주운전,0.30%~0.34%,야,3,1,4
2010,12월,측정불능,측정불능,주,2,0,4
2010,12월,측정불능,측정불능,야,6,0,10
2010,12월,해당 없음,해당 없음,주,8711,212,13329
2010,12월,해당 없음,해당 없음,야,7241,194,10843
2010,12월,기타불명,기타불명,주,133,2,159
2010,12월,기타불명,기타불명,야,150,0,180
2011,전체,음주상태,0.05%미만,주,189,101,312
2011,전체,음주상태,0.05%미만,야,276,82,441
2011,전체,음주운전,측정불응,주,104,1,184
2011,전체,음주운전,측정불응,야,439,3,760
2011,전체,음주운전,0.05%~0.09%,주,1591,47,2910
2011,전체,음주운전,0.05%~0.09%,야,4647,127,8244
2011,전체,음주운전,0.10%~0.14%,주,2057,32,3745
2011,전체,음주운전,0.10%~0.14%,야,8844,153,16099
2011,전체,음주운전,0.15%~0.19%,주,1498,37,2629
2011,전체,음주운전,0.15%~0.19%,야,6304,144,11261
2011,전체,음주운전,0.20%~0.24%,주,596,24,1088
2011,전체,음주운전,0.20%~0.24%,야,1791,99,3192
2011,전체,음주운전,0.25%~0.29%,주,168,13,311
2011,전체,음주운전,0.25%~0.29%,야,311,33,526
2011,전체,음주운전,0.30%~0.34%,주,29,5,42
2011,전체,음주운전,0.30%~0.34%,야,53,9,87
2011,전체,음주운전,0.35%이상,주,13,3,24
2011,전체,음주운전,0.35%이상,야,16,3,33
2011,전체,측정불능,측정불능,주,28,3,45
2011,전체,측정불능,측정불능,야,67,8,96
2011,전체,해당 없음,해당 없음,주,106367,2166,161623
2011,전체,해당 없음,해당 없음,야,82769,2118,123657
2011,전체,기타불명,기타불명,주,1541,2,1760
2011,전체,기타불명,기타불명,야,2013,16,2322
2011,1월,음주상태,0.05%미만,주,13,4,16
2011,1월,음주상태,0.05%미만,야,24,3,34
2011,1월,음주운전,측정불응,주,12,0,19
2011,1월,음주운전,측정불응,야,33,0,51
2011,1월,음주운전,0.05%~0.09%,주,128,8,235
2011,1월,음주운전,0.05%~0.09%,야,402,10,743
2011,1월,음주운전,0.10%~0.14%,주,169,0,315
2011,1월,음주운전,0.10%~0.14%,야,815,7,1497
2011,1월,음주운전,0.15%~0.19%,주,79,2,145
2011,1월,음주운전,0.15%~0.19%,야,433,13,823
2011,1월,음주운전,0.20%~0.24%,주,28,1,48
2011,1월,음주운전,0.20%~0.24%,야,94,10,175
2011,1월,음주운전,0.25%~0.29%,주,8,0,14
2011,1월,음주운전,0.25%~0.29%,야,15,1,22
2011,1월,음주운전,0.30%~0.34%,주,2,0,2
2011,1월,음주운전,0.30%~0.34%,야,3,0,7
2011,1월,측정불능,측정불능,야,5,1,7
2011,1월,해당 없음,해당 없음,주,7605,171,11776
2011,1월,해당 없음,해당 없음,야,6348,163,9403
2011,1월,기타불명,기타불명,주,110,0,129
2011,1월,기타불명,기타불명,야,128,1,150
2011,2월,음주상태,0.05%미만,주,22,12,30
2011,2월,음주상태,0.05%미만,야,15,0,22
2011,2월,음주운전,측정불응,주,10,0,26
2011,2월,음주운전,측정불응,야,35,0,59
2011,2월,음주운전,0.05%~0.09%,주,124,1,225
2011,2월,음주운전,0.05%~0.09%,야,384,6,716
2011,2월,음주운전,0.10%~0.14%,주,136,1,261
2011,2월,음주운전,0.10%~0.14%,야,644,15,1174
2011,2월,음주운전,0.15%~0.19%,주,82,2,148
2011,2월,음주운전,0.15%~0.19%,야,409,10,762
